 time       v(up)      v(dn)      v(FB)      v(REF)    
 3.576e-07  1.929e-06  1.929e-06  1.800e+00  1.800e+00 
 3.576e-07  1.937e-06  1.937e-06  1.800e+00  1.800e+00 
 3.576e-07  1.929e-06  1.929e-06  1.800e+00  1.800e+00 
 3.576e-07  1.936e-06  1.936e-06  1.800e+00  1.800e+00 
 3.576e-07  1.928e-06  1.928e-06  1.800e+00  1.800e+00 
 3.576e-07  1.936e-06  1.936e-06  1.800e+00  1.800e+00 
 3.576e-07  1.927e-06  1.927e-06  1.800e+00  1.800e+00 
 3.576e-07  1.935e-06  1.935e-06  1.800e+00  1.800e+00 
 3.577e-07  1.926e-06  1.926e-06  1.800e+00  1.800e+00 
 3.577e-07  1.934e-06  1.934e-06  1.800e+00  1.800e+00 
 3.577e-07  1.925e-06  1.925e-06  1.800e+00  1.800e+00 
 3.577e-07  1.933e-06  1.933e-06  1.800e+00  1.800e+00 
 3.577e-07  1.924e-06  1.924e-06  1.800e+00  1.800e+00 
 3.577e-07  1.932e-06  1.932e-06  1.800e+00  1.800e+00 
 3.577e-07  1.923e-06  1.923e-06  1.800e+00  1.800e+00 
 3.577e-07  1.931e-06  1.931e-06  1.800e+00  1.800e+00 
 3.577e-07  1.922e-06  1.922e-06  1.800e+00  1.800e+00 
 3.577e-07  1.930e-06  1.930e-06  1.800e+00  1.800e+00 
 3.578e-07  1.922e-06  1.922e-06  1.800e+00  1.800e+00 
 3.578e-07  1.930e-06  1.930e-06  1.800e+00  1.800e+00 
 3.578e-07  1.921e-06  1.921e-06  1.800e+00  1.800e+00 
 3.578e-07  1.929e-06  1.929e-06  1.800e+00  1.800e+00 
 3.578e-07  1.920e-06  1.920e-06  1.800e+00  1.800e+00 
 3.578e-07  1.928e-06  1.928e-06  1.800e+00  1.800e+00 
 3.578e-07  1.919e-06  1.919e-06  1.800e+00  1.800e+00 
 3.578e-07  1.927e-06  1.927e-06  1.800e+00  1.800e+00 
 3.578e-07  1.918e-06  1.918e-06  1.800e+00  1.800e+00 
 3.578e-07  1.926e-06  1.926e-06  1.800e+00  1.800e+00 
 3.579e-07  1.917e-06  1.917e-06  1.800e+00  1.800e+00 
 3.579e-07  1.925e-06  1.925e-06  1.800e+00  1.800e+00 
 3.579e-07  1.916e-06  1.916e-06  1.800e+00  1.800e+00 
 3.579e-07  1.924e-06  1.924e-06  1.800e+00  1.800e+00 
 3.579e-07  1.916e-06  1.916e-06  1.800e+00  1.800e+00 
 3.579e-07  1.924e-06  1.924e-06  1.800e+00  1.800e+00 
 3.579e-07  1.915e-06  1.915e-06  1.800e+00  1.800e+00 
 3.579e-07  1.923e-06  1.923e-06  1.800e+00  1.800e+00 
 3.579e-07  1.914e-06  1.914e-06  1.800e+00  1.800e+00 
 3.579e-07  1.922e-06  1.922e-06  1.800e+00  1.800e+00 
 3.580e-07  1.913e-06  1.913e-06  1.800e+00  1.800e+00 
 3.580e-07  1.921e-06  1.921e-06  1.800e+00  1.800e+00 
 3.580e-07  1.912e-06  1.912e-06  1.800e+00  1.800e+00 
 3.580e-07  1.920e-06  1.920e-06  1.800e+00  1.800e+00 
 3.580e-07  1.911e-06  1.911e-06  1.800e+00  1.800e+00 
 3.580e-07  1.919e-06  1.919e-06  1.800e+00  1.800e+00 
 3.580e-07  1.910e-06  1.910e-06  1.800e+00  1.800e+00 
 3.580e-07  1.919e-06  1.919e-06  1.800e+00  1.800e+00 
 3.580e-07  1.910e-06  1.910e-06  1.800e+00  1.800e+00 
 3.580e-07  1.918e-06  1.918e-06  1.800e+00  1.800e+00 
 3.581e-07  1.909e-06  1.909e-06  1.800e+00  1.800e+00 
 3.581e-07  1.917e-06  1.917e-06  1.800e+00  1.800e+00 
 3.581e-07  1.908e-06  1.908e-06  1.800e+00  1.800e+00 
 3.581e-07  1.916e-06  1.916e-06  1.800e+00  1.800e+00 
 3.581e-07  1.907e-06  1.907e-06  1.800e+00  1.800e+00 
 3.581e-07  1.915e-06  1.915e-06  1.800e+00  1.800e+00 
 3.581e-07  1.906e-06  1.906e-06  1.800e+00  1.800e+00 
 3.581e-07  1.914e-06  1.914e-06  1.800e+00  1.800e+00 
 3.581e-07  1.905e-06  1.905e-06  1.800e+00  1.800e+00 
 3.581e-07  1.913e-06  1.913e-06  1.800e+00  1.800e+00 
 3.582e-07  1.905e-06  1.905e-06  1.800e+00  1.800e+00 
 3.582e-07  1.913e-06  1.913e-06  1.800e+00  1.800e+00 
 3.582e-07  1.904e-06  1.904e-06  1.800e+00  1.800e+00 
 3.582e-07  1.912e-06  1.912e-06  1.800e+00  1.800e+00 
 3.582e-07  1.903e-06  1.903e-06  1.800e+00  1.800e+00 
 3.582e-07  1.911e-06  1.911e-06  1.800e+00  1.800e+00 
 3.582e-07  1.902e-06  1.902e-06  1.800e+00  1.800e+00 
 3.582e-07  1.910e-06  1.910e-06  1.800e+00  1.800e+00 
 3.582e-07  1.901e-06  1.901e-06  1.800e+00  1.800e+00 
 3.582e-07  1.909e-06  1.909e-06  1.800e+00  1.800e+00 
 3.583e-07  1.900e-06  1.900e-06  1.800e+00  1.800e+00 
 3.583e-07  1.908e-06  1.908e-06  1.800e+00  1.800e+00 
 3.583e-07  1.900e-06  1.900e-06  1.800e+00  1.800e+00 
 3.583e-07  1.908e-06  1.908e-06  1.800e+00  1.800e+00 
 3.583e-07  1.899e-06  1.899e-06  1.800e+00  1.800e+00 
 3.583e-07  1.907e-06  1.907e-06  1.800e+00  1.800e+00 
 3.583e-07  1.898e-06  1.898e-06  1.800e+00  1.800e+00 
 3.583e-07  1.906e-06  1.906e-06  1.800e+00  1.800e+00 
 3.583e-07  1.897e-06  1.897e-06  1.800e+00  1.800e+00 
 3.583e-07  1.905e-06  1.905e-06  1.800e+00  1.800e+00 
 3.584e-07  1.896e-06  1.896e-06  1.800e+00  1.800e+00 
 3.584e-07  1.904e-06  1.904e-06  1.800e+00  1.800e+00 
 3.584e-07  1.895e-06  1.895e-06  1.800e+00  1.800e+00 
 3.584e-07  1.903e-06  1.903e-06  1.800e+00  1.800e+00 
 3.584e-07  1.894e-06  1.894e-06  1.800e+00  1.800e+00 
 3.584e-07  1.903e-06  1.903e-06  1.800e+00  1.800e+00 
 3.584e-07  1.894e-06  1.894e-06  1.800e+00  1.800e+00 
 3.584e-07  1.902e-06  1.902e-06  1.800e+00  1.800e+00 
 3.584e-07  1.893e-06  1.893e-06  1.800e+00  1.800e+00 
 3.584e-07  1.901e-06  1.901e-06  1.800e+00  1.800e+00 
 3.585e-07  1.892e-06  1.892e-06  1.800e+00  1.800e+00 
 3.585e-07  1.900e-06  1.900e-06  1.800e+00  1.800e+00 
 3.585e-07  1.891e-06  1.891e-06  1.800e+00  1.800e+00 
 3.585e-07  1.899e-06  1.899e-06  1.800e+00  1.800e+00 
 3.585e-07  1.890e-06  1.890e-06  1.800e+00  1.800e+00 
 3.585e-07  1.898e-06  1.898e-06  1.800e+00  1.800e+00 
 3.585e-07  1.889e-06  1.889e-06  1.800e+00  1.800e+00 
 3.585e-07  1.898e-06  1.898e-06  1.800e+00  1.800e+00 
 3.585e-07  1.889e-06  1.889e-06  1.800e+00  1.800e+00 
 3.585e-07  1.897e-06  1.897e-06  1.800e+00  1.800e+00 
 3.586e-07  1.888e-06  1.888e-06  1.800e+00  1.800e+00 
 3.586e-07  1.896e-06  1.896e-06  1.800e+00  1.800e+00 
 3.586e-07  1.887e-06  1.887e-06  1.800e+00  1.800e+00 
 3.586e-07  1.895e-06  1.895e-06  1.800e+00  1.800e+00 
 3.586e-07  1.886e-06  1.886e-06  1.800e+00  1.800e+00 
 3.586e-07  1.894e-06  1.894e-06  1.800e+00  1.800e+00 
 3.586e-07  1.885e-06  1.885e-06  1.800e+00  1.800e+00 
 3.586e-07  1.893e-06  1.893e-06  1.800e+00  1.800e+00 
 3.586e-07  1.884e-06  1.884e-06  1.800e+00  1.800e+00 
 3.586e-07  1.893e-06  1.893e-06  1.800e+00  1.800e+00 
 3.587e-07  1.884e-06  1.884e-06  1.800e+00  1.800e+00 
 3.587e-07  1.892e-06  1.892e-06  1.800e+00  1.800e+00 
 3.587e-07  1.883e-06  1.883e-06  1.800e+00  1.800e+00 
 3.587e-07  1.891e-06  1.891e-06  1.800e+00  1.800e+00 
 3.587e-07  1.882e-06  1.882e-06  1.800e+00  1.800e+00 
 3.587e-07  1.890e-06  1.890e-06  1.800e+00  1.800e+00 
 3.587e-07  1.881e-06  1.881e-06  1.800e+00  1.800e+00 
 3.587e-07  1.889e-06  1.889e-06  1.800e+00  1.800e+00 
 3.587e-07  1.880e-06  1.880e-06  1.800e+00  1.800e+00 
 3.587e-07  1.889e-06  1.889e-06  1.800e+00  1.800e+00 
 3.588e-07  1.880e-06  1.880e-06  1.800e+00  1.800e+00 
 3.588e-07  1.888e-06  1.888e-06  1.800e+00  1.800e+00 
 3.588e-07  1.879e-06  1.879e-06  1.800e+00  1.800e+00 
 3.588e-07  1.887e-06  1.887e-06  1.800e+00  1.800e+00 
 3.588e-07  1.878e-06  1.878e-06  1.800e+00  1.800e+00 
 3.588e-07  1.886e-06  1.886e-06  1.800e+00  1.800e+00 
 3.588e-07  1.877e-06  1.877e-06  1.800e+00  1.800e+00 
 3.588e-07  1.885e-06  1.885e-06  1.800e+00  1.800e+00 
 3.588e-07  1.876e-06  1.876e-06  1.800e+00  1.800e+00 
 3.588e-07  1.884e-06  1.884e-06  1.800e+00  1.800e+00 
 3.589e-07  1.875e-06  1.875e-06  1.800e+00  1.800e+00 
 3.589e-07  1.884e-06  1.884e-06  1.800e+00  1.800e+00 
 3.589e-07  1.875e-06  1.875e-06  1.800e+00  1.800e+00 
 3.589e-07  1.883e-06  1.883e-06  1.800e+00  1.800e+00 
 3.589e-07  1.874e-06  1.874e-06  1.800e+00  1.800e+00 
 3.589e-07  1.882e-06  1.882e-06  1.800e+00  1.800e+00 
 3.589e-07  1.873e-06  1.873e-06  1.800e+00  1.800e+00 
 3.589e-07  1.881e-06  1.881e-06  1.800e+00  1.800e+00 
 3.589e-07  1.872e-06  1.872e-06  1.800e+00  1.800e+00 
 3.589e-07  1.880e-06  1.880e-06  1.800e+00  1.800e+00 
 3.590e-07  1.871e-06  1.871e-06  1.800e+00  1.800e+00 
 3.590e-07  1.880e-06  1.880e-06  1.800e+00  1.800e+00 
 3.590e-07  1.871e-06  1.871e-06  1.800e+00  1.800e+00 
 3.590e-07  1.879e-06  1.879e-06  1.800e+00  1.800e+00 
 3.590e-07  1.870e-06  1.870e-06  1.800e+00  1.800e+00 
 3.590e-07  1.878e-06  1.878e-06  1.800e+00  1.800e+00 
 3.590e-07  1.869e-06  1.869e-06  1.800e+00  1.800e+00 
 3.590e-07  1.877e-06  1.877e-06  1.800e+00  1.800e+00 
 3.590e-07  1.868e-06  1.868e-06  1.800e+00  1.800e+00 
 3.590e-07  1.876e-06  1.876e-06  1.800e+00  1.800e+00 
 3.591e-07  1.867e-06  1.867e-06  1.800e+00  1.800e+00 
 3.591e-07  1.875e-06  1.875e-06  1.800e+00  1.800e+00 
 3.591e-07  1.866e-06  1.866e-06  1.800e+00  1.800e+00 
 3.591e-07  1.875e-06  1.875e-06  1.800e+00  1.800e+00 
 3.591e-07  1.866e-06  1.866e-06  1.800e+00  1.800e+00 
 3.591e-07  1.874e-06  1.874e-06  1.800e+00  1.800e+00 
 3.591e-07  1.865e-06  1.865e-06  1.800e+00  1.800e+00 
 3.591e-07  1.873e-06  1.873e-06  1.800e+00  1.800e+00 
 3.591e-07  1.864e-06  1.864e-06  1.800e+00  1.800e+00 
 3.591e-07  1.872e-06  1.872e-06  1.800e+00  1.800e+00 
 3.592e-07  1.863e-06  1.863e-06  1.800e+00  1.800e+00 
 3.592e-07  1.871e-06  1.871e-06  1.800e+00  1.800e+00 
 3.592e-07  1.862e-06  1.862e-06  1.800e+00  1.800e+00 
 3.592e-07  1.871e-06  1.871e-06  1.800e+00  1.800e+00 
 3.592e-07  1.862e-06  1.862e-06  1.800e+00  1.800e+00 
 3.592e-07  1.870e-06  1.870e-06  1.800e+00  1.800e+00 
 3.592e-07  1.861e-06  1.861e-06  1.800e+00  1.800e+00 
 3.592e-07  1.869e-06  1.869e-06  1.800e+00  1.800e+00 
 3.592e-07  1.860e-06  1.860e-06  1.800e+00  1.800e+00 
 3.592e-07  1.868e-06  1.868e-06  1.800e+00  1.800e+00 
 3.593e-07  1.859e-06  1.859e-06  1.800e+00  1.800e+00 
 3.593e-07  1.867e-06  1.867e-06  1.800e+00  1.800e+00 
 3.593e-07  1.858e-06  1.858e-06  1.800e+00  1.800e+00 
 3.593e-07  1.867e-06  1.867e-06  1.800e+00  1.800e+00 
 3.593e-07  1.858e-06  1.858e-06  1.800e+00  1.800e+00 
 3.593e-07  1.866e-06  1.866e-06  1.800e+00  1.800e+00 
 3.593e-07  1.857e-06  1.857e-06  1.800e+00  1.800e+00 
 3.593e-07  1.865e-06  1.865e-06  1.800e+00  1.800e+00 
 3.593e-07  1.856e-06  1.856e-06  1.800e+00  1.800e+00 
 3.593e-07  1.864e-06  1.864e-06  1.800e+00  1.800e+00 
 3.594e-07  1.855e-06  1.855e-06  1.800e+00  1.800e+00 
 3.594e-07  1.863e-06  1.863e-06  1.800e+00  1.800e+00 
 3.594e-07  1.854e-06  1.854e-06  1.800e+00  1.800e+00 
 3.594e-07  1.863e-06  1.863e-06  1.800e+00  1.800e+00 
 3.594e-07  1.854e-06  1.854e-06  1.800e+00  1.800e+00 
 3.594e-07  1.862e-06  1.862e-06  1.800e+00  1.800e+00 
 3.594e-07  1.853e-06  1.853e-06  1.800e+00  1.800e+00 
 3.594e-07  1.861e-06  1.861e-06  1.800e+00  1.800e+00 
 3.594e-07  1.852e-06  1.852e-06  1.800e+00  1.800e+00 
 3.594e-07  1.860e-06  1.860e-06  1.800e+00  1.800e+00 
 3.595e-07  1.851e-06  1.851e-06  1.800e+00  1.800e+00 
 3.595e-07  1.859e-06  1.859e-06  1.800e+00  1.800e+00 
 3.595e-07  1.850e-06  1.850e-06  1.800e+00  1.800e+00 
 3.595e-07  1.859e-06  1.859e-06  1.800e+00  1.800e+00 
 3.595e-07  1.850e-06  1.850e-06  1.800e+00  1.800e+00 
 3.595e-07  1.858e-06  1.858e-06  1.800e+00  1.800e+00 
 3.595e-07  1.849e-06  1.849e-06  1.800e+00  1.800e+00 
 3.595e-07  1.857e-06  1.857e-06  1.800e+00  1.800e+00 
 3.595e-07  1.848e-06  1.848e-06  1.800e+00  1.800e+00 
 3.595e-07  1.856e-06  1.856e-06  1.800e+00  1.800e+00 
 3.596e-07  1.847e-06  1.847e-06  1.800e+00  1.800e+00 
 3.596e-07  1.855e-06  1.855e-06  1.800e+00  1.800e+00 
 3.596e-07  1.846e-06  1.846e-06  1.800e+00  1.800e+00 
 3.596e-07  1.855e-06  1.855e-06  1.800e+00  1.800e+00 
 3.596e-07  1.846e-06  1.846e-06  1.800e+00  1.800e+00 
 3.596e-07  1.854e-06  1.854e-06  1.800e+00  1.800e+00 
 3.596e-07  1.845e-06  1.845e-06  1.800e+00  1.800e+00 
 3.596e-07  1.853e-06  1.853e-06  1.800e+00  1.800e+00 
 3.596e-07  1.844e-06  1.844e-06  1.800e+00  1.800e+00 
 3.596e-07  1.852e-06  1.852e-06  1.800e+00  1.800e+00 
 3.597e-07  1.843e-06  1.843e-06  1.800e+00  1.800e+00 
 3.597e-07  1.851e-06  1.851e-06  1.800e+00  1.800e+00 
 3.597e-07  1.842e-06  1.842e-06  1.800e+00  1.800e+00 
 3.597e-07  1.851e-06  1.851e-06  1.800e+00  1.800e+00 
 3.597e-07  1.842e-06  1.842e-06  1.800e+00  1.800e+00 
 3.597e-07  1.850e-06  1.850e-06  1.800e+00  1.800e+00 
 3.597e-07  1.841e-06  1.841e-06  1.800e+00  1.800e+00 
 3.597e-07  1.849e-06  1.849e-06  1.800e+00  1.800e+00 
 3.597e-07  1.840e-06  1.840e-06  1.800e+00  1.800e+00 
 3.597e-07  1.848e-06  1.848e-06  1.800e+00  1.800e+00 
 3.598e-07  1.839e-06  1.839e-06  1.800e+00  1.800e+00 
 3.598e-07  1.847e-06  1.847e-06  1.800e+00  1.800e+00 
 3.598e-07  1.838e-06  1.838e-06  1.800e+00  1.800e+00 
 3.598e-07  1.847e-06  1.847e-06  1.800e+00  1.800e+00 
 3.598e-07  1.838e-06  1.838e-06  1.800e+00  1.800e+00 
 3.598e-07  1.846e-06  1.846e-06  1.800e+00  1.800e+00 
 3.598e-07  1.837e-06  1.837e-06  1.800e+00  1.800e+00 
 3.598e-07  1.845e-06  1.845e-06  1.800e+00  1.800e+00 
 3.598e-07  1.836e-06  1.836e-06  1.800e+00  1.800e+00 
 3.598e-07  1.844e-06  1.844e-06  1.800e+00  1.800e+00 
 3.599e-07  1.835e-06  1.835e-06  1.800e+00  1.800e+00 
 3.599e-07  1.844e-06  1.844e-06  1.800e+00  1.800e+00 
 3.599e-07  1.835e-06  1.835e-06  1.800e+00  1.800e+00 
 3.599e-07  1.843e-06  1.843e-06  1.800e+00  1.800e+00 
 3.599e-07  1.834e-06  1.834e-06  1.800e+00  1.800e+00 
 3.599e-07  1.842e-06  1.842e-06  1.800e+00  1.800e+00 
 3.599e-07  1.833e-06  1.833e-06  1.800e+00  1.800e+00 
 3.599e-07  1.841e-06  1.841e-06  1.800e+00  1.800e+00 
 3.599e-07  1.832e-06  1.832e-06  1.800e+00  1.800e+00 
 3.599e-07  1.840e-06  1.840e-06  1.800e+00  1.800e+00 
 3.600e-07  1.831e-06  1.831e-06  1.800e+00  1.800e+00 
 3.600e-07  1.840e-06  1.840e-06  1.800e+00  1.800e+00 
 3.600e-07  1.831e-06  1.831e-06  1.800e+00  1.800e+00 
 3.600e-07  1.839e-06  1.839e-06  1.800e+00  1.800e+00 
 3.600e-07  1.830e-06  1.830e-06  1.800e+00  1.800e+00 
 3.600e-07  1.838e-06  1.838e-06  1.800e+00  1.800e+00 
 3.600e-07  1.829e-06  1.829e-06  1.800e+00  1.800e+00 
 3.600e-07  1.837e-06  1.837e-06  1.800e+00  1.800e+00 
 3.600e-07  1.828e-06  1.828e-06  1.800e+00  1.800e+00 
 3.600e-07  1.837e-06  1.837e-06  1.800e+00  1.800e+00 
 3.601e-07  1.828e-06  1.828e-06  1.800e+00  1.800e+00 
 3.601e-07 -9.446e-03 -9.446e-03  1.764e+00  1.764e+00 
 3.601e-07 -2.123e-02 -2.123e-02  1.692e+00  1.692e+00 
 3.601e-07 -2.773e-02 -2.773e-02  1.548e+00  1.548e+00 
 3.601e-07 -3.516e-02 -3.516e-02  1.260e+00  1.260e+00 
 3.601e-07 -6.296e-02 -6.296e-02  9.000e-01  9.000e-01 
 3.601e-07 -1.455e-01 -1.455e-01  5.400e-01  5.400e-01 
 3.601e-07 -1.631e-01 -1.631e-01  1.800e-01  1.800e-01 
 3.601e-07 -4.467e-02 -4.467e-02  0.000e+00  0.000e+00 
 3.601e-07 -3.799e-03 -3.799e-03  0.000e+00  0.000e+00 
 3.601e-07  8.105e-02  8.105e-02  0.000e+00  0.000e+00 
 3.601e-07  2.595e-01  2.595e-01  0.000e+00  0.000e+00 
 3.601e-07  5.051e-01  5.051e-01  0.000e+00  0.000e+00 
 3.601e-07  3.953e-01  3.953e-01  0.000e+00  0.000e+00 
 3.601e-07  1.015e-01  1.015e-01  0.000e+00  0.000e+00 
 3.601e-07  9.737e-03  9.737e-03  0.000e+00  0.000e+00 
 3.602e-07  1.277e-02  1.277e-02  0.000e+00  0.000e+00 
 3.602e-07  5.711e-03  5.711e-03  0.000e+00  0.000e+00 
 3.602e-07  4.661e-03  4.661e-03  0.000e+00  0.000e+00 
 3.602e-07  2.820e-03  2.820e-03  0.000e+00  0.000e+00 
 3.602e-07  2.092e-03  2.092e-03  0.000e+00  0.000e+00 
 3.602e-07  1.392e-03  1.392e-03  0.000e+00  0.000e+00 
 3.602e-07  9.946e-04  9.946e-04  0.000e+00  0.000e+00 
 3.602e-07  6.876e-04  6.876e-04  0.000e+00  0.000e+00 
 3.602e-07  4.806e-04  4.806e-04  0.000e+00  0.000e+00 
 3.602e-07  3.399e-04  3.399e-04  0.000e+00  0.000e+00 
 3.603e-07  2.331e-04  2.331e-04  0.000e+00  0.000e+00 
 3.603e-07  1.692e-04  1.692e-04  0.000e+00  0.000e+00 
 3.603e-07  1.125e-04  1.125e-04  0.000e+00  0.000e+00 
 3.603e-07  8.541e-05  8.541e-05  0.000e+00  0.000e+00 
 3.603e-07  5.338e-05  5.338e-05  0.000e+00  0.000e+00 
 3.603e-07  4.426e-05  4.426e-05  0.000e+00  0.000e+00 
 3.603e-07  2.437e-05  2.437e-05  0.000e+00  0.000e+00 
 3.603e-07  2.408e-05  2.408e-05  0.000e+00  0.000e+00 
 3.603e-07  1.006e-05  1.006e-05  0.000e+00  0.000e+00 
 3.603e-07  1.480e-05  1.480e-05  0.000e+00  0.000e+00 
 3.604e-07  3.416e-06  3.416e-06  0.000e+00  0.000e+00 
 3.604e-07  9.596e-06  9.596e-06  0.000e+00  0.000e+00 
 3.604e-07 -1.308e-07 -1.308e-07  0.000e+00  0.000e+00 
 3.604e-07  7.178e-06  7.178e-06  0.000e+00  0.000e+00 
 3.604e-07 -1.986e-06 -1.986e-06  0.000e+00  0.000e+00 
 3.604e-07  6.060e-06  6.060e-06  0.000e+00  0.000e+00 
 3.604e-07 -3.091e-06 -3.091e-06  0.000e+00  0.000e+00 
 3.604e-07  5.697e-06  5.697e-06  0.000e+00  0.000e+00 
 3.604e-07 -3.584e-06 -3.584e-06  0.000e+00  0.000e+00 
 3.604e-07  5.530e-06  5.530e-06  0.000e+00  0.000e+00 
 3.605e-07 -3.911e-06 -3.911e-06  0.000e+00  0.000e+00 
 3.605e-07  5.506e-06  5.506e-06  0.000e+00  0.000e+00 
 3.605e-07 -4.109e-06 -4.109e-06  0.000e+00  0.000e+00 
 3.605e-07  5.534e-06  5.534e-06  0.000e+00  0.000e+00 
 3.605e-07 -4.227e-06 -4.227e-06  0.000e+00  0.000e+00 
 3.605e-07  5.457e-06  5.457e-06  0.000e+00  0.000e+00 
 3.605e-07 -4.359e-06 -4.359e-06  0.000e+00  0.000e+00 
 3.605e-07  5.475e-06  5.476e-06  0.000e+00  0.000e+00 
 3.605e-07 -4.485e-06 -4.485e-06  0.000e+00  0.000e+00 
 3.605e-07  5.513e-06  5.513e-06  0.000e+00  0.000e+00 
 3.606e-07 -4.562e-06 -4.562e-06  0.000e+00  0.000e+00 
 3.606e-07  5.545e-06  5.545e-06  0.000e+00  0.000e+00 
 3.606e-07 -4.612e-06 -4.612e-06  0.000e+00  0.000e+00 
 3.606e-07  5.573e-06  5.573e-06  0.000e+00  0.000e+00 
 3.606e-07 -4.648e-06 -4.648e-06  0.000e+00  0.000e+00 
 3.606e-07  5.599e-06  5.599e-06  0.000e+00  0.000e+00 
 3.606e-07 -4.677e-06 -4.677e-06  0.000e+00  0.000e+00 
 3.606e-07  5.623e-06  5.623e-06  0.000e+00  0.000e+00 
 3.606e-07 -4.702e-06 -4.702e-06  0.000e+00  0.000e+00 
 3.606e-07  5.644e-06  5.644e-06  0.000e+00  0.000e+00 
 3.607e-07 -4.724e-06 -4.724e-06  0.000e+00  0.000e+00 
 3.607e-07  5.665e-06  5.665e-06  0.000e+00  0.000e+00 
 3.607e-07 -4.744e-06 -4.744e-06  0.000e+00  0.000e+00 
 3.607e-07  5.684e-06  5.684e-06  0.000e+00  0.000e+00 
 3.607e-07 -4.763e-06 -4.763e-06  0.000e+00  0.000e+00 
 3.607e-07  5.701e-06  5.701e-06  0.000e+00  0.000e+00 
 3.607e-07 -4.780e-06 -4.780e-06  0.000e+00  0.000e+00 
 3.607e-07  5.717e-06  5.717e-06  0.000e+00  0.000e+00 
 3.607e-07 -4.795e-06 -4.795e-06  0.000e+00  0.000e+00 
 3.607e-07  5.732e-06  5.732e-06  0.000e+00  0.000e+00 
 3.608e-07 -4.809e-06 -4.809e-06  0.000e+00  0.000e+00 
 3.608e-07  5.746e-06  5.746e-06  0.000e+00  0.000e+00 
 3.608e-07 -4.822e-06 -4.822e-06  0.000e+00  0.000e+00 
 3.608e-07  5.758e-06  5.758e-06  0.000e+00  0.000e+00 
 3.608e-07 -4.834e-06 -4.834e-06  0.000e+00  0.000e+00 
 3.608e-07  5.770e-06  5.770e-06  0.000e+00  0.000e+00 
 3.608e-07 -4.845e-06 -4.845e-06  0.000e+00  0.000e+00 
 3.608e-07  5.780e-06  5.780e-06  0.000e+00  0.000e+00 
 3.608e-07 -4.855e-06 -4.855e-06  0.000e+00  0.000e+00 
 3.608e-07  5.789e-06  5.789e-06  0.000e+00  0.000e+00 
 3.609e-07 -4.863e-06 -4.863e-06  0.000e+00  0.000e+00 
 3.609e-07  5.797e-06  5.797e-06  0.000e+00  0.000e+00 
 3.609e-07 -4.871e-06 -4.871e-06  0.000e+00  0.000e+00 
 3.609e-07  5.804e-06  5.804e-06  0.000e+00  0.000e+00 
 3.609e-07 -4.877e-06 -4.877e-06  0.000e+00  0.000e+00 
 3.609e-07  5.810e-06  5.810e-06  0.000e+00  0.000e+00 
 3.609e-07 -4.883e-06 -4.883e-06  0.000e+00  0.000e+00 
 3.609e-07  5.815e-06  5.815e-06  0.000e+00  0.000e+00 
 3.609e-07 -4.887e-06 -4.887e-06  0.000e+00  0.000e+00 
 3.609e-07  5.819e-06  5.819e-06  0.000e+00  0.000e+00 
 3.610e-07 -4.891e-06 -4.891e-06  0.000e+00  0.000e+00 
 3.610e-07  5.823e-06  5.823e-06  0.000e+00  0.000e+00 
 3.610e-07 -4.894e-06 -4.894e-06  0.000e+00  0.000e+00 
 3.610e-07  5.825e-06  5.825e-06  0.000e+00  0.000e+00 
 3.610e-07 -4.896e-06 -4.896e-06  0.000e+00  0.000e+00 
 3.610e-07  5.827e-06  5.827e-06  0.000e+00  0.000e+00 
 3.610e-07 -4.897e-06 -4.898e-06  0.000e+00  0.000e+00 
 3.610e-07  5.828e-06  5.828e-06  0.000e+00  0.000e+00 
 3.610e-07 -4.898e-06 -4.898e-06  0.000e+00  0.000e+00 
 3.610e-07  5.828e-06  5.828e-06  0.000e+00  0.000e+00 
 3.611e-07 -4.898e-06 -4.898e-06  0.000e+00  0.000e+00 
 3.611e-07  5.827e-06  5.827e-06  0.000e+00  0.000e+00 
 3.611e-07 -4.897e-06 -4.897e-06  0.000e+00  0.000e+00 
 3.611e-07  5.826e-06  5.826e-06  0.000e+00  0.000e+00 
 3.611e-07 -4.895e-06 -4.895e-06  0.000e+00  0.000e+00 
 3.611e-07  5.824e-06  5.824e-06  0.000e+00  0.000e+00 
 3.611e-07 -4.893e-06 -4.893e-06  0.000e+00  0.000e+00 
 3.611e-07  5.822e-06  5.822e-06  0.000e+00  0.000e+00 
 3.611e-07 -4.890e-06 -4.890e-06  0.000e+00  0.000e+00 
 3.611e-07  5.818e-06  5.818e-06  0.000e+00  0.000e+00 
 3.612e-07 -4.887e-06 -4.887e-06  0.000e+00  0.000e+00 
 3.612e-07  5.815e-06  5.815e-06  0.000e+00  0.000e+00 
 3.612e-07 -4.882e-06 -4.882e-06  0.000e+00  0.000e+00 
 3.612e-07  5.810e-06  5.810e-06  0.000e+00  0.000e+00 
 3.612e-07 -4.878e-06 -4.878e-06  0.000e+00  0.000e+00 
 3.612e-07  5.805e-06  5.805e-06  0.000e+00  0.000e+00 
 3.612e-07 -4.872e-06 -4.872e-06  0.000e+00  0.000e+00 
 3.612e-07  5.800e-06  5.800e-06  0.000e+00  0.000e+00 
 3.612e-07 -4.867e-06 -4.867e-06  0.000e+00  0.000e+00 
 3.612e-07  5.794e-06  5.794e-06  0.000e+00  0.000e+00 
