process,temp,supply,control,corner name,iref
ss,0,1.1,0.9,"ss,0,1.1",8.447703e+01
ss,0,0.9,0.9,"ss,0,0.9",1.367641e-01
ss,-10,1.1,0.9,"ss,-10,1.1",8.436658e+01
ss,20,1.1,0.9,"ss,20,1.1",8.454016e+01
ss,50,1.0,0.9,"ss,50,1.0",2.181690e+00
ss,-20,0.9,0.9,"ss,-20,0.9",6.186804e-02
ss,-30,1.0,0.9,"ss,-30,1.0",3.725712e-01
ss,40,0.9,0.9,"ss,40,0.9",4.703390e-01
ss,30,1.0,0.9,"ss,30,1.0",1.646540e+00
ss,20,1.0,0.9,"ss,20,1.0",1.386290e+00
ss,10,1.0,0.9,"ss,10,1.0",1.137718e+00
ss,-20,1.1,0.9,"ss,-20,1.1",2.659722e+00
fs,60,0.9,0.9,"fs,60,0.9",3.388782e+00
sf,0,1.1,0.9,"sf,0,1.1",8.426633e+01
sf,0,0.9,0.9,"sf,0,0.9",4.380173e-01
sf,110,1.1,0.9,"sf,110,1.1",8.217210e+01
sf,110,0.9,0.9,"sf,110,0.9",7.805620e+01
sf,110,1.0,0.9,"sf,110,1.0",8.038489e+01
sf,120,0.9,0.9,"sf,120,0.9",7.755376e+01
sf,120,1.1,0.9,"sf,120,1.1",8.171499e+01
fs,-10,0.9,0.9,"fs,-10,0.9",8.491189e-01
fs,-20,1.0,0.9,"fs,-20,1.0",7.900874e+01
fs,-40,1.1,0.9,"fs,-40,1.1",8.081332e+01
fs,10,0.9,0.9,"fs,10,0.9",1.448130e+00
fs,-30,1.1,0.9,"fs,-30,1.1",8.099645e+01
fs,0,1.0,0.9,"fs,0,1.0",6.641481e+01
fs,-40,0.9,0.9,"fs,-40,0.9",2.991483e-01
fs,0,0.9,0.9,"fs,0,0.9",1.127066e+00
sf,100,1.0,0.9,"sf,100,1.0",8.083682e+01
fs,-40,1.0,0.9,"fs,-40,1.0",7.802252e+01
fs,-20,0.9,0.9,"fs,-20,0.9",6.189405e-01
fs,-30,0.9,0.9,"fs,-30,0.9",4.368901e-01
fs,-10,1.0,0.9,"fs,-10,1.0",6.764535e+01
fs,-20,1.1,0.9,"fs,-20,1.1",8.112178e+01
fs,-10,1.1,0.9,"fs,-10,1.1",8.119352e+01
fs,0,1.1,0.9,"fs,0,1.1",8.125321e+01
fs,10,1.0,0.9,"fs,10,1.0",7.917291e+01
fs,10,1.1,0.9,"fs,10,1.1",8.118269e+01
fs,20,0.9,0.9,"fs,20,0.9",1.804347e+00
fs,20,1.0,0.9,"fs,20,1.0",7.906113e+01
fs,30,1.0,0.9,"fs,30,1.0",7.888275e+01
fs,20,1.1,0.9,"fs,20,1.1",8.110052e+01
fs,30,0.9,0.9,"fs,30,0.9",6.412639e+01
fs,-30,1.0,0.9,"fs,-30,1.0",7.866867e+01
sf,-10,1.1,0.9,"sf,-10,1.1",8.416716e+01
sf,120,1.0,0.9,"sf,120,1.0",7.989006e+01
sf,90,1.0,0.9,"sf,90,1.0",8.124359e+01
sf,10,1.1,0.9,"sf,10,1.1",8.430666e+01
sf,10,1.0,0.9,"sf,10,1.0",8.194576e+01
sf,10,0.9,0.9,"sf,10,0.9",5.857132e-01
sf,20,0.9,0.9,"sf,20,0.9",7.407274e+01
sf,50,1.0,0.9,"sf,50,1.0",8.239734e+01
sf,0,1.0,0.9,"sf,0,1.0",8.135459e+01
sf,30,1.0,0.9,"sf,30,1.0",8.246918e+01
sf,60,1.1,0.9,"sf,60,1.1",8.380459e+01
sf,30,1.1,0.9,"sf,30,1.1",8.424194e+01
sf,20,1.0,0.9,"sf,20,1.0",8.230629e+01
sf,50,1.1,0.9,"sf,50,1.1",8.399551e+01
sf,30,0.9,0.9,"sf,30,0.9",7.613336e+01
sf,20,1.1,0.9,"sf,20,1.1",8.429735e+01
sf,100,1.1,0.9,"sf,100,1.1",8.258745e+01
sf,70,1.0,0.9,"sf,70,1.0",8.191290e+01
sf,50,0.9,0.9,"sf,50,0.9",7.824226e+01
sf,60,0.9,0.9,"sf,60,0.9",7.875668e+01
sf,40,0.9,0.9,"sf,40,0.9",7.740424e+01
sf,40,1.1,0.9,"sf,40,1.1",8.414119e+01
sf,60,1.0,0.9,"sf,60,1.0",8.216864e+01
sf,70,0.9,0.9,"sf,70,0.9",7.900012e+01
sf,80,0.9,0.9,"sf,80,0.9",2.218218e+00
sf,70,1.1,0.9,"sf,70,1.1",8.356824e+01
sf,80,1.0,0.9,"sf,80,1.0",8.160313e+01
sf,80,1.1,0.9,"sf,80,1.1",8.329065e+01
sf,90,0.9,0.9,"sf,90,0.9",7.882121e+01
sf,90,1.1,0.9,"sf,90,1.1",8.295924e+01
sf,100,0.9,0.9,"sf,100,0.9",7.848856e+01
sf,40,1.0,0.9,"sf,40,1.0",8.247303e+01
tt,120,1.1,0.9,"tt,120,1.1",8.136341e+01
