process,temp,supply,control,corner name,gmn (mS),gmp (mS),I_left (mA),I_right (mA),I_tail (mA),nmos_sat_check,pmos_sat_check,tail_sat_check,vn,vp,differential swing,Oscillation Status,freq (GHZ),failed corners
ff,125,1.1,0.8,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,3.064038,True,2.546993,
ff,125,1.1,0.9,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,3.146204,True,2.577749,
ff,125,1.1,1.0,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,3.224212,True,2.606672,
ff,125,1.1,1.1,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,3.294566,True,2.634153,
ff,125,1.1,1.2,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,3.354576,True,2.656858,
ff,125,1.1,1.3,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,3.402896,True,2.677052,
ff,125,1.1,1.4,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,3.438646,True,2.689632,
ff,125,1.1,1.5,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,3.46274,True,2.699368,
ff,125,1.1,1.6,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,3.47763,True,2.705181,
ff,125,1.1,1.7,"ff,125,1.1",1.511024e+01,1.023055e+01,1.246983e+00,1.246983e+00,2.493962e+00,True,True,True,7.281751e-01,7.281751e-01,3.48625,True,2.708404,
