process,temp,supply,control,corner name,Power (mW),vn,vp,differential swing,Oscillation Status,freq (GHZ),failed corners
tt,-40,0.9,1.8,"tt,-40,0.9",-5.8914,5.883833e-03,1.189597e+00,3.138298,True,2.667215,
tt,-40,1.0,0.0,"tt,-40,1.0",321.84,1.102906e+00,2.068232e-01,2.86871,True,2.278232,
tt,-40,1.0,0.1,"tt,-40,1.0",125.757,8.347287e-01,5.072268e-01,2.85603,True,2.314869,
tt,-40,1.0,0.2,"tt,-40,1.0",-213.8922,1.127653e+00,1.996475e-01,2.847928,True,2.355135,
tt,-40,1.0,0.3,"tt,-40,1.0",-406.77299999999997,7.083299e-01,7.403197e-01,2.849902,True,2.394401,
tt,-40,1.0,0.4,"tt,-40,1.0",24.1488,1.178823e+00,1.483628e-01,2.86747,True,2.432435,
tt,-40,1.0,0.5,"tt,-40,1.0",-189.909,8.828204e-01,3.478300e-01,2.908098,True,2.464721,
tt,-40,1.0,0.6,"tt,-40,1.0",-700.704,2.041136e-01,1.127650e+00,2.963904,True,2.493733,
tt,-40,1.0,0.7,"tt,-40,1.0",-248.1786,4.782109e-01,7.540606e-01,3.0253,True,2.522207,
tt,-40,1.0,0.8,"tt,-40,1.0",633.6486,1.497074e+00,8.692103e-03,3.085582,True,2.551126,
tt,-40,1.0,0.9,"tt,-40,1.0",3.5622,7.870422e-01,7.870547e-01,3.13986,True,2.579486,
tt,-40,1.0,1.0,"tt,-40,1.0",3.6342000000000003,7.871608e-01,7.870918e-01,3.18546,True,2.605317,
tt,-40,1.0,1.1,"tt,-40,1.0",463.44780000000003,1.066301e+00,1.908449e-01,3.218984,True,2.62311,
tt,-40,1.0,1.2,"tt,-40,1.0",252.4284,1.248671e+00,9.755687e-02,3.238668,True,2.632371,
tt,-40,1.0,1.3,"tt,-40,1.0",-3329.8650000000002,8.277903e-01,3.743738e-01,3.247224,True,2.635932,
tt,-40,1.0,1.4,"tt,-40,1.0",543.528,2.257246e-03,1.568578e+00,3.250084,True,2.637226,
tt,-40,1.0,1.5,"tt,-40,1.0",-393.7122,1.516586e+00,3.089920e-02,3.250952,True,2.637524,
tt,-40,1.0,1.6,"tt,-40,1.0",509.43420000000003,8.474503e-01,3.915229e-01,3.251224,True,2.637588,
tt,-40,1.0,1.7,"tt,-40,1.0",-5821.056,7.188353e-01,5.091822e-01,3.251308,True,2.637465,
tt,-40,1.0,1.8,"tt,-40,1.0",-101.9664,-5.02185e-02,1.410895e+00,3.251354,True,2.637433,
tt,-40,1.1,0.0,"tt,-40,1.1",-45.081,1.178567e+00,-6.81312e-02,2.908364,True,2.268228,
tt,-40,1.1,0.1,"tt,-40,1.1",-189.144,1.505086e-01,1.011502e+00,2.898792,True,2.303018,
tt,-40,1.1,0.2,"tt,-40,1.1",-48.517199999999995,1.230112e+00,9.822229e-02,2.891,True,2.342509,
tt,-40,1.1,0.3,"tt,-40,1.1",15.060599999999999,1.382556e+00,1.779872e-02,2.89321,True,2.381081,
tt,-40,1.1,0.4,"tt,-40,1.1",-183284.46000000002,1.421548e+00,9.944050e-03,2.909672,True,2.417666,
tt,-40,1.1,0.5,"tt,-40,1.1",447.8148,1.428449e-02,1.436057e+00,2.950904,True,2.448672,
tt,-40,1.1,0.6,"tt,-40,1.1",4.5594,8.024303e-01,8.024301e-01,3.007722,True,2.476387,
tt,-40,1.1,0.7,"tt,-40,1.1",4.5378,8.023834e-01,8.023647e-01,3.070046,True,2.503778,
tt,-40,1.1,0.8,"tt,-40,1.1",4.5342,8.023215e-01,8.023255e-01,3.1333,True,2.531378,
tt,-40,1.1,0.9,"tt,-40,1.1",4.5611999999999995,8.023210e-01,8.023043e-01,3.19006,True,2.559418,
tt,-40,1.1,1.0,"tt,-40,1.1",4.563000000000001,8.024771e-01,8.024559e-01,3.239526,True,2.585015,
tt,-40,1.1,1.1,"tt,-40,1.1",4.5594,8.024601e-01,8.024170e-01,3.278108,True,2.604651,
tt,-40,1.1,1.2,"tt,-40,1.1",517.671,6.067602e-01,5.771203e-01,3.303254,True,2.61627,
tt,-40,1.1,1.3,"tt,-40,1.1",4.563000000000001,8.024932e-01,8.024783e-01,3.315328,True,2.62082,
tt,-40,1.1,1.4,"tt,-40,1.1",-84.7548,1.545571e-01,1.117397e+00,3.31966,True,2.622245,
tt,-40,1.1,1.5,"tt,-40,1.1",92.24640000000001,2.447090e-01,9.668937e-01,3.320996,True,2.622856,
tt,-40,1.1,1.6,"tt,-40,1.1",-133.44480000000001,1.494574e+00,-4.84397e-02,3.321408,True,2.622949,
tt,-40,1.1,1.7,"tt,-40,1.1",-106.4394,2.405652e-01,1.009012e+00,3.321548,True,2.623165,
tt,-40,1.1,1.8,"tt,-40,1.1",120.4362,1.112466e+00,1.570968e-01,3.32159,True,2.623133,
tt,125,0.9,0.0,"tt,125,0.9",-117.30780000000001,5.337462e-01,7.539970e-01,2.641444,True,2.246067,
tt,125,0.9,0.1,"tt,125,0.9",4.638599999999999,7.250504e-01,7.250725e-01,2.629972,True,2.275888,
tt,125,0.9,0.2,"tt,125,0.9",4.638599999999999,7.250045e-01,7.250116e-01,2.62193,True,2.311809,
tt,125,0.9,0.3,"tt,125,0.9",4.6296,7.251459e-01,7.251402e-01,2.62061,True,2.351836,
tt,125,0.9,0.4,"tt,125,0.9",4.631400000000001,7.250512e-01,7.250415e-01,2.629538,True,2.392122,
tt,125,0.9,0.5,"tt,125,0.9",-699.714,1.241579e+00,3.476530e-02,2.651958,True,2.430618,
tt,125,0.9,0.6,"tt,125,0.9",469.9962,3.595094e-01,9.543023e-01,2.687262,True,2.465652,
tt,125,0.9,0.7,"tt,125,0.9",-60.7824,6.268001e-01,7.052415e-01,2.730118,True,2.497813,
tt,125,0.9,0.8,"tt,125,0.9",4.6296,7.250788e-01,7.250444e-01,2.773398,True,2.526596,
tt,125,0.9,0.9,"tt,125,0.9",4.6242,7.250418e-01,7.250257e-01,2.812044,True,2.552145,
tt,125,0.9,1.0,"tt,125,0.9",4.6296,7.250820e-01,7.250622e-01,2.843104,True,2.57318,
tt,125,0.9,1.1,"tt,125,0.9",4.638599999999999,7.250081e-01,7.250084e-01,2.865674,True,2.588105,
tt,125,0.9,1.2,"tt,125,0.9",4.638599999999999,7.250599e-01,7.250738e-01,2.880314,True,2.597541,
tt,125,0.9,1.3,"tt,125,0.9",-10.8774,1.368084e+00,-1.12946e-02,2.888806,True,2.602915,
tt,125,0.9,1.4,"tt,125,0.9",4.638599999999999,7.250766e-01,7.250531e-01,2.893276,True,2.605514,
tt,125,0.9,1.5,"tt,125,0.9",4.631400000000001,7.250310e-01,7.250459e-01,2.895474,True,2.606398,
tt,125,0.9,1.6,"tt,125,0.9",-42.588,1.081266e+00,1.026681e-01,2.89653,True,2.607244,
tt,125,0.9,1.7,"tt,125,0.9",4.6331999999999995,7.250455e-01,7.250619e-01,2.897036,True,2.607368,
tt,125,0.9,1.8,"tt,125,0.9",87.65100000000001,2.583823e-01,9.528930e-01,2.897288,True,2.60766,
tt,125,1.0,0.0,"tt,125,1.0",510.80760000000004,1.243936e+00,-6.86806e-02,2.682608,True,2.237927,
tt,125,1.0,0.1,"tt,125,1.0",162.13860000000003,1.022426e+00,1.719507e-01,2.669826,True,2.267607,
tt,125,1.0,0.2,"tt,125,1.0",4.842,7.291519e-01,7.291763e-01,2.661156,True,2.302593,
tt,125,1.0,0.3,"tt,125,1.0",29.876400000000004,1.134954e+00,-2.10443e-02,2.658254,True,2.341058,
tt,125,1.0,0.4,"tt,125,1.0",4.849200000000001,7.291762e-01,7.291407e-01,2.667688,True,2.380248,
tt,125,1.0,0.5,"tt,125,1.0",91.97100000000002,1.004423e+00,1.105476e-01,2.690264,True,2.41824,
tt,125,1.0,0.6,"tt,125,1.0",4.842,7.291183e-01,7.291255e-01,2.726764,True,2.452181,
tt,125,1.0,0.7,"tt,125,1.0",4.8528,7.291226e-01,7.291174e-01,2.772142,True,2.482856,
tt,125,1.0,0.8,"tt,125,1.0",4.851,7.290282e-01,7.290310e-01,2.81914,True,2.510832,
tt,125,1.0,0.9,"tt,125,1.0",4.832999999999999,7.291526e-01,7.291507e-01,2.862366,True,2.535948,
tt,125,1.0,1.0,"tt,125,1.0",4.8528,7.291542e-01,7.291728e-01,2.898544,True,2.556296,
tt,125,1.0,1.1,"tt,125,1.0",4.8528,7.291378e-01,7.291490e-01,2.925984,True,2.571732,
tt,125,1.0,1.2,"tt,125,1.0",4.8384,7.291725e-01,7.291577e-01,2.9446,True,2.581958,
tt,125,1.0,1.3,"tt,125,1.0",4.849200000000001,7.291792e-01,7.291616e-01,2.955814,True,2.587959,
tt,125,1.0,1.4,"tt,125,1.0",-826.3494000000001,1.404731e+00,-3.91991e-02,2.961886,True,2.59161,
tt,125,1.0,1.5,"tt,125,1.0",1001.3166,1.005998e+00,2.110301e-01,2.964954,True,2.592751,
tt,125,1.0,1.6,"tt,125,1.0",-254.79180000000002,4.648022e-01,7.917086e-01,2.96644,True,2.593546,
tt,125,1.0,1.7,"tt,125,1.0",622.4364,1.287503e+00,8.357725e-02,2.967154,True,2.593753,
tt,125,1.0,1.8,"tt,125,1.0",935.6346,1.376926e+00,4.060156e-02,2.967504,True,2.594561,
tt,125,1.1,0.0,"tt,125,1.1",-149.2956,5.361152e-01,7.749479e-01,2.716232,True,2.231744,
tt,125,1.1,0.1,"tt,125,1.1",307.8162,9.677186e-01,3.519923e-01,2.702022,True,2.260655,
tt,125,1.1,0.2,"tt,125,1.1",439.15860000000004,4.868450e-01,8.381140e-01,2.693256,True,2.294925,
tt,125,1.1,0.3,"tt,125,1.1",499.98600000000005,-1.74094e-02,1.303047e+00,2.690226,True,2.332773,
tt,125,1.1,0.4,"tt,125,1.1",104.8176,9.155137e-01,3.275804e-01,2.698924,True,2.370833,
tt,125,1.1,0.5,"tt,125,1.1",32.1894,7.015733e-02,1.262237e+00,2.72134,True,2.407786,
tt,125,1.1,0.6,"tt,125,1.1",-31.748400000000004,1.228620e+00,-7.38290e-02,2.758456,True,2.441418,
tt,125,1.1,0.7,"tt,125,1.1",-229.06260000000003,4.799975e-01,8.790841e-01,2.80516,True,2.471428,
tt,125,1.1,0.8,"tt,125,1.1",-81.216,1.139529e+00,1.820773e-01,2.854358,True,2.498747,
tt,125,1.1,0.9,"tt,125,1.1",4.9788,7.317696e-01,7.317859e-01,2.900076,True,2.523063,
tt,125,1.1,1.0,"tt,125,1.1",4.9734,7.317142e-01,7.317200e-01,2.939142,True,2.54452,
tt,125,1.1,1.1,"tt,125,1.1",332.45279999999997,3.139694e-03,1.435192e+00,2.96948,True,2.560418,
tt,125,1.1,1.2,"tt,125,1.1",353.2878,6.105098e-01,6.448957e-01,2.990648,True,2.571236,
tt,125,1.1,1.3,"tt,125,1.1",4.9842,7.317171e-01,7.318736e-01,3.00374,True,2.578293,
tt,125,1.1,1.4,"tt,125,1.1",4.9914,7.317767e-01,7.318139e-01,3.01101,True,2.581245,
tt,125,1.1,1.5,"tt,125,1.1",-2.547,-8.79157e-03,1.294649e+00,3.014724,True,2.583395,
tt,125,1.1,1.6,"tt,125,1.1",-31.7592,-1.37105e-02,1.314804e+00,3.01654,True,2.58377,
tt,125,1.1,1.7,"tt,125,1.1",10.2348,1.118684e+00,1.729450e-01,3.017414,True,2.584186,
tt,125,1.1,1.8,"tt,125,1.1",38.61,8.476737e-01,4.199941e-01,3.017838,True,2.584451,
tt,27,0.9,0.0,"tt,27,0.9",3.3534,7.451702e-01,7.451725e-01,2.748694,True,2.271227,
tt,27,0.9,0.1,"tt,27,0.9",-20.149200000000004,7.577825e-01,5.742859e-01,2.736712,True,2.306627,
tt,27,0.9,0.2,"tt,27,0.9",3.3318000000000003,7.451815e-01,7.451691e-01,2.726622,True,2.345608,
tt,27,0.9,0.3,"tt,27,0.9",-1839.2742000000003,1.015044e+00,8.365846e-02,2.727906,True,2.387499,
tt,27,0.9,0.4,"tt,27,0.9",-27177.66,1.086305e+00,2.160913e-01,2.741158,True,2.42809,
tt,27,0.9,0.5,"tt,27,0.9",176.571,-6.36342e-02,1.176551e+00,2.77279,True,2.464386,
tt,27,0.9,0.6,"tt,27,0.9",373.88520000000005,5.715522e-01,7.552990e-01,2.819472,True,2.497487,
tt,27,0.9,0.7,"tt,27,0.9",86.508,6.354513e-02,1.067407e+00,2.871212,True,2.52854,
tt,27,0.9,0.8,"tt,27,0.9",636.768,3.885454e-01,9.051605e-01,2.920824,True,2.559169,
tt,27,0.9,0.9,"tt,27,0.9",-45.1242,-1.57252e-02,1.309193e+00,2.963264,True,2.587815,
tt,27,0.9,1.0,"tt,27,0.9",80.2368,1.431753e+00,-5.26709e-02,2.99622,True,2.611036,
tt,27,0.9,1.1,"tt,27,0.9",3.3264,7.451610e-01,7.451371e-01,3.018834,True,2.626,
tt,27,0.9,1.2,"tt,27,0.9",-29.25,1.236802e+00,-9.45514e-03,3.03144,True,2.633949,
tt,27,0.9,1.3,"tt,27,0.9",-16.317,7.415135e-02,1.140044e+00,3.037754,True,2.63761,
tt,27,0.9,1.4,"tt,27,0.9",-12.1662,7.135223e-01,5.177631e-01,3.040314,True,2.638717,
tt,27,0.9,1.5,"tt,27,0.9",25.2828,5.441294e-01,6.781464e-01,3.041328,True,2.639636,
tt,27,0.9,1.6,"tt,27,0.9",0.7776000000000001,1.365957e+00,-3.49610e-02,3.041722,True,2.639669,
tt,27,0.9,1.7,"tt,27,0.9",-5.6376,2.763793e-02,1.431160e+00,3.04187,True,2.639928,
tt,27,0.9,1.8,"tt,27,0.9",-69.32339999999999,5.518485e-01,6.806360e-01,3.041948,True,2.639693,
tt,27,1.0,0.0,"tt,27,1.0",4.5288,7.678169e-01,7.678174e-01,2.79484,True,2.260751,
tt,27,1.0,0.1,"tt,27,1.0",-179.172,5.931968e-01,7.513612e-01,2.778432,True,2.294825,
tt,27,1.0,0.2,"tt,27,1.0",-69.0606,-5.03353e-02,1.202793e+00,2.773186,True,2.333097,
tt,27,1.0,0.3,"tt,27,1.0",-92.7882,8.195023e-01,5.803119e-01,2.77139,True,2.373826,
tt,27,1.0,0.4,"tt,27,1.0",460.79099999999994,1.064071e+00,1.695257e-02,2.786214,True,2.412547,
tt,27,1.0,0.5,"tt,27,1.0",-462.84119999999996,1.048440e+00,9.034027e-02,2.818486,True,2.447287,
tt,27,1.0,0.6,"tt,27,1.0",4.527,7.679316e-01,7.679137e-01,2.867272,True,2.47831,
tt,27,1.0,0.7,"tt,27,1.0",4.5504,7.679929e-01,7.678929e-01,2.923468,True,2.507368,
tt,27,1.0,0.8,"tt,27,1.0",4.5558,7.679567e-01,7.679321e-01,2.9795,True,2.535193,
tt,27,1.0,0.9,"tt,27,1.0",4.5036,7.679587e-01,7.679392e-01,3.03037,True,2.561685,
tt,27,1.0,1.0,"tt,27,1.0",-22.2516,7.414526e-01,4.917842e-01,3.07258,True,2.584661,
tt,27,1.0,1.1,"tt,27,1.0",4.519800000000001,7.679318e-01,7.679134e-01,3.103912,True,2.60114,
tt,27,1.0,1.2,"tt,27,1.0",4.527,7.679495e-01,7.679366e-01,3.123698,True,2.610772,
tt,27,1.0,1.3,"tt,27,1.0",4.5360000000000005,7.678999e-01,7.679182e-01,3.134016,True,2.615207,
tt,27,1.0,1.4,"tt,27,1.0",1.0062,1.531547e+00,1.133769e-02,3.138536,True,2.617398,
tt,27,1.0,1.5,"tt,27,1.0",4.5342,7.679034e-01,7.679196e-01,3.140318,True,2.618138,
tt,27,1.0,1.6,"tt,27,1.0",4.5306,7.677886e-01,7.680463e-01,3.141008,True,2.61848,
tt,27,1.0,1.7,"tt,27,1.0",-30.817800000000002,8.382788e-01,3.894303e-01,3.14129,True,2.61865,
tt,27,1.0,1.8,"tt,27,1.0",-300.933,2.847412e-02,1.486005e+00,3.141406,True,2.618791,
tt,27,1.1,0.0,"tt,27,1.1",141.9858,1.072818e+00,5.092980e-02,2.83244,True,2.252784,
tt,27,1.1,0.1,"tt,27,1.1",23.590799999999998,1.080517e+00,2.364670e-01,2.819442,True,2.28534,
tt,27,1.1,0.2,"tt,27,1.1",-97.4304,-4.36805e-02,1.321132e+00,2.810306,True,2.323515,
tt,27,1.1,0.3,"tt,27,1.1",4.7736,7.716381e-01,7.716409e-01,2.807032,True,2.36343,
tt,27,1.1,0.4,"tt,27,1.1",4.766400000000001,7.716275e-01,7.717081e-01,2.821784,True,2.400503,
tt,27,1.1,0.5,"tt,27,1.1",1030.806,1.314422e+00,-5.83694e-02,2.854402,True,2.434249,
tt,27,1.1,0.6,"tt,27,1.1",4.771800000000001,7.716903e-01,7.716781e-01,2.903902,True,2.464436,
tt,27,1.1,0.7,"tt,27,1.1",-760.5090000000001,1.221400e+00,1.427126e-01,2.961638,True,2.492373,
tt,27,1.1,0.8,"tt,27,1.1",4.778999999999999,7.716699e-01,7.717080e-01,3.019936,True,2.519535,
tt,27,1.1,0.9,"tt,27,1.1",4.748400000000001,7.714856e-01,7.714980e-01,3.0736,True,2.545365,
tt,27,1.1,1.0,"tt,27,1.1",4.7862,7.717272e-01,7.717432e-01,3.119262,True,2.56848,
tt,27,1.1,1.1,"tt,27,1.1",4.7754,7.716946e-01,7.716771e-01,3.154438,True,2.585962,
tt,27,1.1,1.2,"tt,27,1.1",4.761,7.716914e-01,7.716546e-01,3.177818,True,2.597005,
tt,27,1.1,1.3,"tt,27,1.1",28.2024,-4.44540e-02,1.487041e+00,3.190666,True,2.60328,
tt,27,1.1,1.4,"tt,27,1.1",4.7682,7.717423e-01,7.717287e-01,3.196486,True,2.605717,
tt,27,1.1,1.5,"tt,27,1.1",-10.987200000000001,5.976475e-02,1.190806e+00,3.198858,True,2.606694,
tt,27,1.1,1.6,"tt,27,1.1",-135.288,8.871202e-01,3.521378e-01,3.199782,True,2.606725,
tt,27,1.1,1.7,"tt,27,1.1",-7.7544,1.208572e+00,5.510007e-02,3.200146,True,2.606857,
tt,27,1.1,1.8,"tt,27,1.1",4.77,7.716566e-01,7.716498e-01,3.200296,True,2.60721,
